,timestamp,ROC_C3,MOC_C3_ORU,MOC_C3_OCU,MOC_C3_SC,MOC_C3,Input_Total,TPE_BTF_Transfer,TPE_PTT_Supply,TPE_Total_Site1,TPE_PP3,TPE_Total,HMC_A,HMC_B,HMC_Total,Total_Dow(Dummy),Output_Total,Balance
62,2022-11-02 00:00:00,26.783599853515625,69.060877541701,32.937150386650615,3.3579200747112434,105.35594800306286,132.13954785657847,23.952061346570652,23.878680152098337,47.830741498668985,0.0,47.830741498668985,12.327646662924025,0.0,12.327646662924025,0.0,60.15838816159301,71.98115969498546
63,2022-11-03 00:00:00,26.783599853515625,68.3090560734272,32.8254850344783,3.4909309752285482,104.62547208313406,131.4090719366497,22.707231483878914,22.617665420240826,45.32489690411974,0.0,45.32489690411974,0.419785910175907,0.0,0.419785910175907,0.0,45.74468281429564,85.66438912235405
64,2022-11-04 00:00:00,26.783599853515625,68.42415714760621,32.69935128899121,3.436447692165772,104.55995612876319,131.34355598227882,18.507498488823572,18.54972527205944,37.05722376088301,0.0,37.05722376088301,5.659099159885217,0.0,5.659099159885217,0.0,42.71632292076823,88.6272330615106
65,2022-11-05 00:00:00,26.783599853515625,68.33802892764409,33.09666264719766,3.4025046194593114,104.83719619430106,131.62079604781667,18.423684420055814,18.45635731101036,36.88004173106617,0.0,36.88004173106617,6.106629831158867,0.0,6.106629831158867,0.0,42.98667156222504,88.63412448559163
66,2022-11-06 00:00:00,26.783599853515625,68.43883971335711,33.02327178091876,3.285835391531388,104.74794688580727,131.5315467393229,24.695220285256703,24.67860042611758,49.37382071137428,0.0,49.37382071137428,10.335524259921163,0.0,10.335524259921163,0.0,59.709344971295444,71.82220176802744
67,2022-11-07 00:00:00,26.783599853515625,65.80701599818688,32.51085348723038,3.4647238592306775,101.78259334464794,128.56619319816355,23.31461300253868,23.244610037472512,46.55922304001119,5.098394724756298,51.65761776476749,19.635628297339093,0.0,19.635628297339093,5.098394724756298,76.39164078686288,52.17455241130067
68,2022-11-08 00:00:00,26.783599853515625,68.63247964523457,32.12815436065638,3.6661087068418663,104.42674271273282,131.21034256624844,23.016107444143955,22.92304376654658,45.93915121069054,1.610289376950133,47.549440587640674,9.681341933050296,0.0,9.681341933050296,1.610289376950133,58.84107189764111,72.36927066860733
69,2022-11-09 00:00:00,26.783599853515625,68.34011854880386,34.692964228070814,3.7969330032666524,106.83001578014132,133.61361563365693,18.205070019983584,18.22298314830164,36.428053168285224,0.3483397879175566,36.776392956202784,6.970877786557708,0.010686065918869447,6.981563852476577,0.3483397879175566,44.10629659659692,89.50731903706001
70,2022-11-10 00:00:00,26.783599853515625,65.69288395113182,37.30384224360298,3.929265002409617,106.92599119714443,133.70959105066004,18.062365047865445,18.10860528230667,36.17097033017211,0.5409401648822758,36.71191049505438,10.684034002229572,0.0,10.684034002229572,0.5409401648822758,47.93688466216623,85.77270638849382
71,2022-11-11 00:00:00,26.783599853515625,64.93358103593424,36.89687076311936,3.8987879047791165,105.72923970383272,132.51283955734834,17.83331356810199,17.847611815399596,35.68092538350159,29.106448413822626,64.78737379732422,3.046503640162551,0.0,3.046503640162551,29.106448413822626,96.9403258513094,35.57251370603895
72,2022-11-12 00:00:00,26.783599853515625,65.43697785377502,35.090215544649844,3.8445465599497157,104.37173995837458,131.1553398118902,18.065970502760674,18.053644674641113,36.11961517740178,59.773056351647696,95.89267152904948,0.40027405061196963,0.0,0.40027405061196963,59.773056351647696,156.06600193130916,-24.91066211941896
73,2022-11-13 00:00:00,26.783599853515625,65.37724588765039,35.424281705316204,3.915751101076603,104.7172786940432,131.50087854755884,10.934909294148285,10.928550465669897,21.863459759818184,59.64044349686305,81.50390325668124,0.04017143898386939,0.0,0.04017143898386939,59.64044349686305,141.18451819252815,-9.683639644969304
74,2022-11-14 00:00:00,26.783599853515625,65.93378023695062,35.1203668724063,3.883432776729266,104.9375798860862,131.72117973960184,9.206497268080712,9.18781172785494,18.394308995935653,53.29370098711605,71.6880099830517,0.005396454467075088,0.0,0.005396454467075088,53.29370098711605,124.98710742463481,6.7340723149670225
75,2022-11-15 00:00:00,26.783599853515625,65.22566713686342,34.098348156011426,3.910121315717697,103.23413660859255,130.0177364621082,8.08442216447934,8.102299957314024,16.186722121793366,48.29401208920319,64.48073421099656,0.012335684077593998,0.0,0.012335684077593998,48.29401208920319,112.78708198427735,17.23065447783084
76,2022-11-16 00:00:00,26.783599853515625,64.59104032966826,33.51100157434261,3.831462759524584,101.93350466353544,128.71710451705107,7.5395377852378616,7.5400186594482514,15.079556444686112,49.72239342476628,64.80194986945239,5.200003641289136,0.0,5.200003641289136,49.72239342476628,119.72434693550781,8.992757581543259
77,2022-11-17 00:00:00,26.783599853515625,65.28178464112801,31.736449603900496,3.6930995368618,100.7113337818903,127.49493363540593,7.62019566007538,7.609684057915583,15.229879717990963,49.88933750684173,65.1192172248327,9.567758302594221,0.0,9.567758302594221,49.88933750684173,124.57631303426865,2.9186206011372775
78,2022-11-18 00:00:00,26.783599853515625,65.3407840194712,32.93876262496872,3.5870963443161816,101.8666429887561,128.65024284227172,7.73657330966658,7.743819509231382,15.480392818897961,49.76053915185914,65.2409319707571,11.501118383781364,0.0,11.501118383781364,49.76053915185914,126.5025895063976,2.147653335874125
79,2022-11-19 00:00:00,26.783599853515625,65.37468844413348,34.385944496549655,3.5612918478345787,103.32192478851772,130.10552464203334,8.145217761373981,8.12372397782871,16.268941739202692,49.821486055509844,66.09042779471254,3.6325614200101732,0.0,3.6325614200101732,49.821486055509844,119.54447527023257,10.561049371800777
